"LimesLimits_ID";"obsolete";"X_coordinate";"Y_coordinate";"Place";"Toponym";"Site_type";"Uncertain";"Start_period";"End_period";"Size";"Conservation";"Notes";"checked";"location_note"
1140;0;193700;416050;"Milsbeek";"Kerstenberg";"burial(s)";0;"ROMMA";"ROMMB";;;"finds dated approx. 100 - 275 AD (Willems 1986); also BRONSM burial site";1;
1141;0;191700;415900;"Mook";"Mokerplas";"burial(s)";0;"ROMVB";"ROMMA";;;"finds dated approx. 50 - 150 AD (Willems 1986)";1;
1142;0;192150;415350;"Middelaar";"Heikant";"burial(s)";0;"ROMVB";"ROMMB";;;"finds dated approx. 50 - 200 AD (Willems 1986)";1;
1143;0;191300;415350;"Middelaar";"Van Heumenstraat";"rural settlement";0;"IJZL";"ROML";;;"habitation dated approx. 250 BC - 425 AD (Willems 1986); also VME/LME site; Archis-waarnemingsnummer 15791 removed from Archis";1;
1144;0;192500;414950;"Milsbeek";"Bloemenstraat";"rural settlement";0;"IJZL";"ROMM";;;"habitation dated approx. 250 BC - 275 AD (Willems 1986)";1;
1145;0;196400;412700;"Ottersum";"Sportterrein";"rural settlement";0;"ROM";"ROM";;;"also VME/LME site";1;
1146;0;194900;413150;"Gennep";"Maaskemp";"rural settlement";0;"ROM";"ROM";;;"also NEOLA, IJZ and VME/LME site";1;
1147;0;195500;412550;"Gennep";"Kerk";"burial(s)";0;"ROMMA";"ROMMB";;;"finds dated approx. 75 - 225 AD (Willems 1986)";1;
1148;0;194800;412600;"Gennep";"Stamelberg";"rural settlement; burial(s)";0;"ROMLB";"VMEA";;;"also NEOL and IJZ site";1;
1149;0;191500;413000;"Sint Agatha";"Heerstraat";"burial(s)";1;"ROM";"ROM";;;"location uncertain, placed on Heerstraat, in between Archis-waarnemingsnummers";1;
1150;1;192700;413200;"Oeffelt";"Brakels Eng";"isolated find(s)?";0;"ROM";"ROM";;;;1;
1151;0;192100;413150;"Oeffelt";"Cuijkseweg I";"rural settlement";0;"ROM";"ROM";;;;1;
1152;0;179550;423400;"Wijchen";"Oosterweg";"rural settlement";0;"IJZL";"ROMM";;;"habitation dated approx. 250 BC - 275 AD (Willems 1986); also NEO site";1;
1153;0;179400;424300;"Wijchen";"Valendries";"burial(s)";0;"IJZL";"ROMMA";;;"burials dated approx. 250 BC - 150 AD (Willems 1986); also BRONS/IJZV burial site";1;
1154;0;178800;424550;"Wijchen";"Molenberg";"burial(s); rural settlement";0;"ROMMA";"ROMMB";;;"burials dated approx. 90 - 210 AD (Hendriks & Magnée-Nentjes 2008); habitation dated ROMV (Verhelst 2011); also MESOL, NEOL, BRONSV, BRONSL and VME site; settlement needs to be separated!!!";1;
1155;0;178750;424150;"Wijchen";"Esdoornstraat";"burial(s)";0;"ROMLA";"ROMLB";;;"burials dated approx. 325 - 425 AD (Willems 1986)";1;
1156;0;178350;424250;"Wijchen";"Dorp";"rural settlement?";1;"IJZL";"ROMM";;;"habitation dated approx. 250 BC - 275 AD (Willems 1986); Also VME burial site";1;
1157;1;177400;424600;"Wijchen";"Homberg";"isolated find(s)";0;"IJZM";"ROMM";;;"finds dated approx. 500 BC - 275 AD (Willems 1986); also NEOL/BRONSM site";1;
1158;0;176750;423850;"Wijchen";"Het Vormer";"rural settlement";0;"IJZL";"ROMM";;;"habitation dated approx. 250 BC - 275 AD (Willems 1986); also NEO site";1;
1159;0;178150;423150;"Wijchen";"De Woord";"rural settlement";0;"IJZL";"ROMM";;;"habitation dated approx. 250 BC - 275 AD (Willems 1986); also NEO/BRONSM site";1;
1160;0;134900;425180;"Brakel";"Molenkampsweg";"rural settlement";0;"ROMMA";"ROMMB";;;"habitation dated approx. 75 BC - 250 AD (Schutte 2004)";1;
1161;1;196000;413250;"Ottersum";"Vlasroot";"isolated find(s)";0;"ROM";"ROM";;;;1;
1162;0;191850;412800;"Oeffelt";"Heerstraat";"road";0;"ROM";"ROM";;;"stretch of approx. 2 km";1;
1163;0;191600;415200;"Middelaar";"Bouwsteeg";"rural settlement";0;"ROM";"ROM";;;"also VME/LME site";1;
1164;0;192000;414950;"Middelaar";"Kopseweg";"rural settlement";0;"ROM";"ROM";;;"also IJZ and LME site";1;
1165;1;192150;412750;"Oeffelt";"Cuijkseweg II";"isolated find(s)";0;"IJZL";"ROM";;;;1;
1166;0;187625;417450;"Cuijk";"De Nielt I";"rural settlement";0;"ROMMA";"ROMMB";;;"habitation dated approx. 100 - 250 AD (Ball 2003); also NEO/BRONS and IJZ site";1;
1167;1;187850;417450;"Cuijk";"De Nielt II";"rural settlement";0;"ROMM";"ROMM";;;"= site 1166";1;
1168;0;187350;416050;"Cuijk";"Ewinkel";"rural settlement";0;"IJZL";"ROM";;;;1;
1169;0;166494;420911;"Berghem";"Spaanderstraat";"rural settlement";0;"ROMVA";"ROMMA";;;"habitation dated approx. 12 BC - 150 AD (Jansen & van Hoof 2003); the Archis-waarnemingsnummers are not in the right position, and seem to cover the finds from both site 1169 and 1170";1;
1170;0;167034;421597;"Berghem";"Oudenhofstraat";"rural settlement";0;"ROMVA";"ROMMA";;;"habitation dated approx. 12 BC - 150 AD (Jansen & van Hoof 2003); the Archis-waarnemingsnummers are not in the right position, and seem to cover the finds from both site 1169 and 1170";1;
1171;0;163700;422950;"Teeffelen";"Oijense Hut";"cult site?";0;"IJZL";"ROMV";;;"no associated Archis-waarnemingsnummer; very close to site 2161, possibly one settlement";1;
1172;0;185450;417000;"Linden";"'t Westen";"rural settlement";0;"ROMVA";"ROMMB";;;"habitation dated ROMM (Verwers 1999)";1;
1173;0;186950;417900;"Linden";"Hetsberg";"rural settlement, stone-built?";1;"ROM";"ROM";;;"site is classified as 'very questionable' in Archis";1;
1174;1;146700;446780;"Werkhoven";"Watertoren";"isolated find(s)";0;"ROM";"ROM";;;"LME site, probably not Roman!";1;
1176;0;140350;452400;"Bunnik";"Marsdijk-Zuid";"burial(s)";0;"ROM";"ROM";;;"(military) cemeteries south of vicus";1;
1177;0;140000;452500;"Bunnik";"Marsdijk";"civil settlement";0;"ROMVB";"ROMMB";;;;1;
1178;0;136650;455000;"Utrecht";"Pasteurstraat";"rural settlement";0;"ROMV";"ROMM";;;"no associated Archis-waarnemingsnummer (433182, 433184, 433186 and 488188 are unspecific)";1;
1179;0;137000;455250;"Utrecht";"Vrouwjuttenstraat";"rural settlement";0;"IJZL";"ROM";;;"no associated Archis-waarnemingsnummer; habitation dated approx. 0 - 200 AD (van Rooijen and Wynia 1998)";1;
1180;0;161000;444400;"Amerongen";"Het Spijk";"watchtower?";1;"ROMM";"ROMM";;;;1;
2001;0;138770;450590;"Houten";"Oud Wulven Jongerius";"burial(s)?";1;"ROM";"ROM";;;;1;
2003;0;139200;448200;"Houten";"Veerwagenweg";"rural settlement?";1;"IJZL";"ROM";;;"no supporting evidence given by Vos (2009), only based on amateur finds of an AVAVCIA coin and military equipment; coring by BILAN in 2004-2006 did not result in any finds; finds probably accosiated with site 515";1;
2004;0;140600;447875;"Houten";"Loerik";"rural settlement?";1;"IJZL";"ROM";;;"close to site 454";1;
2005;0;148450;444700;"Cothen";"Dwarsdijk II";"burial(s)?";1;"ROM";"ROM";;;"circular structures observed on aerial photograph; no supporting evidence given in Vos (2009, fig. 2.19)";1;
2006;0;141991;449957;"Odijk";"Houtenseweg III";"rural settlement?";1;"IJZL";"ROM";;;"evidence inconclusive";1;
2007;0;139180;443130;"Schalkwijk";"Fort Honswijk";"rural settlement?";1;"ROM";"ROM";;;"no supporting evidence given in Vos (2009)";1;
2008;0;144930;448780;"Werkhoven";"Klein Sonsbeek";"rural settlement";0;"IJZL";"ROM";;;"also VME site";1;
2009;0;143260;448020;"Werkhoven";"Oostromsedijkje-Midden";"rural settlement";0;"ROMM";"ROMM";;;"very close to site 467, possibly one settlement";1;
2010;0;151530;443100;"Wijk bij Duurstede";"Wijkersloot I";"burial(s)";0;"ROMMB";"ROML";;;"34 graves; cremations dated 150 - 250 AD (Verwers 1975), inhumations ROML";1;
2011;0;143091;452471;"Bunnik";"A12";"watchtower";0;"ROMVB";"ROMMB";;;"no supporting evidence given by Vos (2009)";1;
2012;0;143796;442691;"Schalkwijk";"Lekdijk";"rural settlement";0;"IJZ";"ROM";;;"very close to site 479, possibly part of complex of sites 475-479";1;
2013;0;145500;450840;"Odijk";"Rijsenburgh";"rural settlement";0;"ROM";"ROM";;;;1;
2014;0;147670;448300;"Driebergen";"Sterkenburg";"rural settlement?";1;"IJZ";"ROM";;;;1;
2015;0;152100;444890;"Wijk bij Duurstede";"De Melkweg";"rural settlement";0;"IJZL";"ROM";;;;1;
2016;0;152970;444060;"Wijk bij Duurstede";"Landscheidingsweg";"rural settlement";0;"IJZL";"ROM";;;"also VME/LME site";1;
2017;0;143730;451244;"Odijk";"Vinkenburgerweg";"burial(s)";0;"ROMMB";"ROMMB";;;"single burial, dated 120 - 180 AD (Eimermann and Klerks 2010)";1;
2018;0;146671;445541;"Cothen";"Caspargauw II / De Dom II";"road";0;"ROM";"ROM";;;;1;
2019;0;161120;445440;"Amerongen";"De Burgwal";"rural settlement";0;"IJZL";"ROM";;;"possibly only IJZL habitation";1;
2020;0;154800;446730;"Darthuizen";;"rural settlement";0;"IJZL";"ROM";;;"possibly only IJZL habitation";1;
2021;0;154210;446790;"Darthuizen";"Zandweg";"rural settlement";0;"IJZL";"ROM";;;;1;
2022;0;158150;446935;"Leersum";"Hervormde Kerk";"rural settlement";0;"ROMMA";"ROMMB";;;"habitation dated approx. 100 - 300 AD; also VME/LME site, continuity of occupation not certain";1;
2023;0;159475;446189;"Leersum";"Bedrijventerrein";"rural settlement";0;"IJZL";"ROM";;;"possibly only IJZL habitation; also NEOL and BRONSL site";1;
2024;0;150840;448690;"Doorn";"Pittesteeg";"rural settlement";0;"ROM";"ROM";;;;1;
2025;0;150755;444090;"Wijk bij Duurstede";"Witte Leuningen";"rural settlement; road";0;"IJZL";"ROM";;;;1;
2026;0;148800;450075;"Doorn";"Boswijklaan";"rural settlement";0;"IJZL";"ROM";;;;1;
2027;0;132422;445855;"IJsselstein";"Lage Dijk II";"rural settlement";0;"IJZL";"ROM";;;;1;
2028;0;132090;449800;"Nieuwegein";"Donkergaard";"rural settlement";0;"IJZL";"ROM";;;"very close to site 2029, possibly one settlement";1;
2029;0;132616;450917;"Nieuwegein";"Nedereindseweg V";"rural settlement";0;"ROM";"ROM";;;"very close to site 2028, possibly one settlement";1;
2030;0;132361;450682;"Nieuwegein";"Nedereindseweg VI";"rural settlement";0;"IJZL";"ROM";;;"very close to site 797 and 2029, possibly one settlement";1;
2031;0;132750;452150;"Nieuwegein";"Ringkade V";"rural settlement";0;"IJZL";"ROM";;;"very close to site 794, possibly one settlement";1;
2032;1;130150;453350;"De Meern";"Meerndijk";"water course";0;"ROMV";"ROMM";;;"Mare, possibly canalized watercourse";1;
2033;0;128140;450300;"IJsselstein";"Oude Wetering";"rural settlement?";1;"ROM";"ROM";;;"evidence inconclusive";1;
2034;0;162500;444850;"Elst";"De Boschrand";"rural settlement";1;"IJZL";"ROMV";;;"possibly only IJZL habitation, dating of ROMV finds is suspect";1;
2035;0;163105;445395;"Elst";"Elsterberg";"rural settlement";1;"IJZ";"ROMM";;;"possibly only IJZL habitation, dating of ROMV finds is suspect";1;
2036;0;163200;444820;"Elst";"Eikelkamp";"rural settlement";1;"IJZL";"ROMV";;;"possibly only IJZL habitation, dating of ROMV finds is suspect";1;
2037;0;162710;444210;"Elst";"Dorp";"rural settlement";1;"IJZM";"ROM";;;"possibly only IJZ habitation, dating of ROMV finds is suspect; IJZM/IJZL settlement situated in north-east corner (Christinastraat)";1;
2038;0;164100;444370;"Elst";"Plantage Willem III A";"rural settlement";1;"IJZM";"ROM";;;"possibly only IJZ habitation, dating of ROMV finds is suspect; IJZM/IJZL settlement situated in north-east corner (Christinastraat)";1;
2039;0;164050;443750;"Elst";"Plantage Willem III B";"rural settlement";1;"IJZL";"ROM";;;"possibly only IJZL habitation, dating of ROMV finds is suspect";1;
2040;0;164720;443300;"Elst";"Plantage Willem III C";"rural settlement?";1;"IJZL";"ROM";;;"finds possibly not in situ";1;
2041;0;165060;443960;"Remmerden";"Plantage Willem III D";"rural settlement";0;"IJZL";"ROM";;;"possibly only IJZL habitation";1;
2042;0;165200;443250;"Remmerden";"Remmerdselaan";"rural settlement";1;"IJZL";"ROM";;;"possibly only IJZL habitation, dating of ROMV finds is suspect";1;
2043;0;166260;441960;"Rhenen";"De Tangh";"burial(s); rural settlement?";0;"IJZL";"ROM";;;"cemetery probably dated ROMMB; habitation possibly only IJZL?";1;
2044;0;166560;441570;"Rhenen";"Utrechtsestraatweg";"rural settlement; burial(s)";0;"ROMM";"VMEB";;;"habitation dated approx. 100 - 400 AD; site is also a large ROML/VME cemetery";1;
2045;0;167090;441660;"Rhenen";"Van Bentheimhof";"rural settlement";0;"IJZL";"ROM";;;"possibly only IJZL habitation";1;
2046;0;168650;440650;"Rhenen";"De Vogelenzang";"burial(s); rural settlement?";0;"IJZL";"ROM";;;"cemetery dated 'Roman Imperial period'";1;
2047;0;168940;441350;"Rhenen";"Ouwehands Dierenpark";"rural settlement";0;"IJZL";"ROM";;;"possibly only IJZL habitation";1;
2048;0;169460;441670;"Rhenen";"Levendaalseweg";"rural settlement";0;"IJZL";"ROM";;;;1;
2049;0;168930;441710;"Rhenen";"Laarsenberg";"rural settlement";0;"IJZL";"ROM";;;;1;
2050;0;169970;441220;"Rhenen";"Heimerstein";"rural settlement";1;"IJZL";"ROM";;;"possibly only IJZL habitation, dating of ROMV finds is suspect";1;
2051;0;168720;442730;"Achterberg";"Dorpskom";"rural settlement";0;"IJZL";"ROML";;;"dating of ROMV/ROMM finds suspect";1;
2052;0;167010;444790;"Achterberg";"Schoutensteeg";"rural settlement";0;"ROM";"VME";;;;1;
2053;0;166110;445375;"Achterberg";"Blauwendraad";"rural settlement";0;"IJZL";"ROML";;;;1;
2054;0;136992;445462;"Hagestein";"Lek";"rural settlement?";1;"ROMV";"ROMM";;;"only metal finds, not in situ, but probably not transported over a long distance (pers. comm. S. Heeren)";1;
2055;0;137780;444940;"Hagestein";"Stuw";"rural settlement?; ford?";1;"ROM";"ROM";;;;1;
2056;0;144550;440070;"Culemborg";"Caetshage";"burial(s)";0;"ROM";"ROM";;;;1;
2057;0;144700;439650;"Culemborg";"Veldzicht";"rural settlement";0;"IJZL";"ROM";;;;1;
2058;0;144286;439483;"Culemborg";"Lanxmeer";"rural settlement";0;"ROMVB";"ROMMB";;;"habitation dated approx. 50 - 150 AD (Huis in 't Veld 2004)";1;
2059;1;138050;439400;"Zijderveld";"Boomgaard";"streamridge";0;"BROM";"BROM";;;"THIS SITE IS NOT A ROMAN SITE; ARCHIS-OBSERVATION FROM WOERDEN ERRONEOUSLY PLACED HERE!!!";1;
2060;1;148862;435124;"Buren";"Nieuwe Steeg";"isolated find(s)";0;"ROM";"ROM";;;;1;
2061;0;150787;436615;"Buren";"Hofkamp II";"burial(s)";0;"ROMMA";"ROMMB";;;"burials dated approx. 140 - 180 AD (Berkien 2010)";1;
2062;0;148800;431000;"Meteren";"De Plantage";"rural settlement";0;"ROM";"ROM";;;"also NEOL, BROM site, IJZM cemetery and LME-NT castle";1;
2063;0;147995;430350;"Meteren";"De Dell";"rural settlement";0;"ROMM";"ROMM";;;;1;
2064;0;149585;429570;"Est";"Bovenblok";"rural settlement";0;"ROM";"ROM";;;;1;
2065;0;158400;436480;"Medel";"Grotebrugse Grindweg";"rural settlement";1;"ROMV";"ROML";;;"same as site 134?";1;
2066;0;159670;435580;"Medel";"Krommewei";"rural settlement";0;"ROMMA";"ROMMB";;;"habitation dated approx. 75 - 200 AD (Blom et al. 2006); very close to site 134, possibly one settlement";1;
2067;0;163680;434860;"Echteld";"Het Spijker";"rural settlement?";0;"ROM";"ROM";;;"also VME/LME site";1;
2068;0;165570;436830;"IJzendoorn";"Walenhoek";"rural settlement?";0;"ROM";"ROM";;;;1;
2069;0;185380;440525;"Driel";"Honingsveld II";"road";0;"ROM";"ROM";;;"stretch of approx. 350 m (Heunks 2005)";1;
2070;0;177330;438800;"Zetten";"Molenpol";"rural settlement";0;"ROMV";"ROMM";;;;1;
2071;0;177350;438475;"Zetten";"Zetten-Noord";"rural settlement";0;"IJZL";"ROM";;;"very close to site 595, possibly one settlement; also VME/LME site";1;
2072;0;177190;436300;"Andelst";"A15";"rural settlement";0;"ROM";"ROM";;;;1;
2073;0;182670;435590;"Valburg";"Molenzicht";"rural settlement?; burial(s)";0;"ROMMB";"ROMMB";;;"cemetery with 34 cremations dated approx. 75 - 250 AD; also rural settlement dated ROMLB - traces of ROMM habitation not very clear, possible located further NE  (van der Feijst & Veldman 2011)";1;
2074;0;183850;433200;"Valburg";"Nieuwe Dijk";"rural settlement";0;"ROM";"ROM";;;"also LME site";1;
2075;0;185365;439900;"Elst";"Grote Molenstraat";"road";0;"ROM";"ROM";;;"stretch of approx. 650 m (Heunks 2005; Hoegen & Willemse 2006)";1;
2076;0;185700;438950;"Elst";"Zeven Morgen";"road";0;"ROM";"ROM";;;"stretch of approx. 300 m (Heunks 2005; Hoegen & Willemse 2006)";1;
2077;0;188200;437300;"Elst";"Vierslag";"rural settlement?";0;"IJZ";"ROM";;;;1;
2078;0;178600;445100;"Renkum";"Quadenoord";"rural settlement; burial(s)?";0;"ROM";"VMEB";;;"habitation dated approx. 150 - 750 AD (Willems 1986); unspecified cremation remains and 'Germanic grave mounds'; also VME/LME site";1;
2079;0;183500;445500;"Wolfheze";"Wolfhezerbosschen";"deposit";0;"ROMMA";"ROMMB";;;"coin hoard";1;
2080;0;175450;442350;"Wageningen";"Diedenweg";"rural settlement?; burial(s)";0;"ROMLB";"VMEB";;;"habitation dated approx. 350 - 450 AD, cemetery 350 - 750 AD (Willems 1986); 54 inhumations and 40 cremations";1;
2081;1;166800;442000;"Rhenen";"Donderberg";"isolated find(s)?";1;"ROMV";"ROMM";;;"finds dated approx. 0 - 275 AD (Willems 1986)";1;
2082;0;166640;442490;"Rhenen";"Lijstereng";"burial(s)?";1;"ROMM";"ROMM";;;"possible burials dated approx. 75 - 275 AD (Willems 1986); location uncertain; no associated Archis-waarnemingsnummer";1;
2083;0;174773;443156;"Wageningen";"Kolkakkerweg";"rural settlement";0;"IJZL";"ROM";;;"also VME/LME site";1;
2084;0;174550;442850;"Wageningen";"Nijverheidsschool";"rural settlement?";1;"IJZL";"ROMV";;;"finds dated approx. 100 BC - 100 AD (Archis-waarnemingsnummer 41277)";1;
2085;1;176300;444920;"Wageningen";"Hartenseweg";"isolated find(s)?";1;"IJZL";"ROMM";;;"finds dated approx. 100 BC - 200 AD (Archis-waarnemingsnummer 25315)";1;
2086;0;188060;443775;"Oosterbeek";"Klingelbeekseweg I";"rural settlement?";0;"IJZL";"ROM";;;;1;
2087;0;188510;443880;"Oosterbeek";"Klingelbeekseweg II";"rural settlement?";0;"IJZL";"ROM";;;;1;
2088;0;191168;439607;"Huissen";"Zeegbos";"rural settlement";0;"ROMV";"ROMM";;;;1;
2089;0;189825;435625;"Bemmel";"Vergert";"rural settlement";0;"ROM";"ROM";;;;1;
2090;1;192275;433575;"Haalderen";"Klein Baal";"rural settlement";0;"IJZM";"IJZL";"2.2 ha";;"trial trenching only revealed features dated IJZM-IJZL (Hoegen & Heunks 2006)";1;
2091;0;196500;434980;"Doornenburg";"Koffiemolen";"rural settlement";0;"ROM";"ROM";;;;1;
2092;0;194450;435800;"Angeren";"Kraaienstraat";"rural settlement";0;"IJZ";"ROM";;;;1;
2093;0;194600;436400;"Angeren";"Zahnstraat";"burial(s)?";1;"ROM";"VME";;;"context and dating of Roman finds uncertain";1;
2094;1;195250;439500;"Westervoort";"De Schans";"isolated find(s)";0;"ROMV";"ROMM";;;"coins";1;
2095;0;197938;439802;"Duiven";"Welleveld";"rural settlement";0;"IJZL";"ROMV";;;"Roman dating uncertain (Prangsma 2012); also LME site";1;
2096;0;197925;441125;"Duiven";"De Eng";"rural settlement";0;"IJZL";"ROM";;;"also NEO/BRONS site";1;
2097;0;198109;440799;"Duiven";"De Ploen";"rural settlement";0;"IJZL";"ROM";;;"also BRONS and VME/LME site";1;
2098;0;199180;438660;"Groessen";"Nieuwe Weem";"rural settlement";0;"IJZL";"ROMM";;;"habitation dated approx. 250 BC - 275 AD (Willems 1986); also VME/LME site; Archis-waarnemingsnummer 17159 removed from Archis";1;
2099;0;199211;433673;"Pannerden";"Uiterwaarden Oostoever";"rural settlement";0;"IJZL";"ROM";;;"also IJZV/IJZM site";1;
2100;0;201346;433288;"Pannerden";"Drie Dorpenpolder";"rural settlement";0;"IJZL";"ROM";;;"also VME site";1;
2101;1;200250;432680;"Pannerden";"Lobberdensche Waard";"out of context find(s)";0;"ROMV";"ROMM";;;"reworked";1;
2102;0;203530;433760;"Herwen en Aerdt";"Aerdtsedijk";"rural settlement?";1;"ROM";"VME";;;;1;
2103;0;199929;430918;"Millingen";"Wilsonstraat";"rural settlement";0;"ROM";"LME";;;;1;
2104;0;200120;430380;"Millingen";"De Paverskamp";"burial(s)";0;"ROMM";"ROMM";;;;1;
2105;0;192250;429350;"Persingen";"Circul van Ooij";"rural settlement";0;"IJZL";"ROM";;;;1;
2106;0;193500;421365;"Groesbeek";"Hüsenhoff";"rural settlement; cult site?; burial(s)";0;"ROMMB";"ROMMB";;;"also NEOM site; habitation dated approx. 175 - 275 AD (Geerts & Veldman 2012); burials probably related to site 1108, mainly IJZV-IJZM";1;
2107;0;193508;419222;"Breedeweg";"Parachutistenstraat";"rural settlement";0;"IJZM";"ROMV";;;;1;
2108;0;193380;418850;"Breedeweg";"Antoniusweg";"rural settlement?";1;"IJZM";"ROM";;;;1;
2109;0;193750;417250;"Mook";"Sint Jansberg";"deposit?";1;"IJZL";"ROMV";;;"or a production site of Latène armrings?";1;
2110;0;193760;414080;"Gennep";"Genneperhuis";"military settlement?";1;"ROMM";"ROML";;;"building materials point to stone building; ROM materials possibly re-used for LME castle Genneperhuis? (Mooren 1999)";1;
2111;0;196880;413080;"Ottersum";"Ottersumseveld";"rural settlement";0;"ROM";"ROM";;;;1;
2112;0;180200;419520;"Nederasselt";"De Coehoorn";"rural settlement";0;"IJZL";"ROM";;;"also VME/LME site";1;
2113;0;184473;420995;"Heumen";"Donderbergweg";"rural settlement?";0;"IJZL";"ROM";;;;1;
2114;0;185050;418300;"Linden";"Kraaienberg";"rural settlement?";0;"IJZL";"ROM";;;;1;
2115;0;186240;417040;"Linden";"Op den Drul";"rural settlement?";0;"IJZL";"ROM";;;;1;
2116;0;185150;415460;"Beers";"Dommelsvoort II";"rural settlement";0;"IJZL";"ROML";;;"also IJZ and VME/LME site";1;
2117;0;187788;415962;"Cuijk";"Groot Heiligenberg";"rural settlement";0;"IJZM";"ROMV";;;"habitation dated ROMM (Verwers 1999); also BRONS site";1;
